,Text,Intent,Domain,Name,Area,DeviceClass,Response,State
19519,potresti aprire la tenda nella custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19520,potresti aprire la tenda nello custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19521,potresti aprire la tenda nel custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19522,potresti aprire la tenda in custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19523,potresti aprire la persiana della custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19524,potresti aprire la persiana dello custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19525,potresti aprire la persiana del custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19526,potresti aprire la persiana nella custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19527,potresti aprire la persiana nello custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19528,potresti aprire la persiana nel custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19529,potresti aprire la persiana in custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19530,apri tutte le finestre della custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19531,apri tutte le finestre dello custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19532,apri tutte le finestre del custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19533,apri tutte le finestre nella custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19534,apri tutte le finestre nello custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19535,apri tutte le finestre nel custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19536,apri tutte le finestre in custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19537,apri tutte le tapparelle della custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19538,apri tutte le tapparelle dello custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19539,apri tutte le tapparelle del custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19540,apri tutte le tapparelle nella custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19541,apri tutte le tapparelle nello custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19542,apri tutte le tapparelle nel custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19543,apri tutte le tapparelle in custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19544,apri tutte le veneziane della custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19545,apri tutte le veneziane dello custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19546,apri tutte le veneziane del custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19547,apri tutte le veneziane nella custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19548,apri tutte le veneziane nello custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19549,apri tutte le veneziane nel custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19550,apri tutte le veneziane in custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19551,apri tutte le porte della custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19552,apri tutte le porte dello custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19553,apri tutte le porte del custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19554,apri tutte le porte nella custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19555,apri tutte le porte nello custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19556,apri tutte le porte nel custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19557,apri tutte le porte in custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19558,apri tutte le tende della custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19559,apri tutte le tende dello custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19560,apri tutte le tende del custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19561,apri tutte le tende nella custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19562,apri tutte le tende nello custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19563,apri tutte le tende nel custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19564,apri tutte le tende in custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19565,apri tutte le persiane della custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19566,apri tutte le persiane dello custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19567,apri tutte le persiane del custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19568,apri tutte le persiane nella custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19569,apri tutte le persiane nello custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19570,apri tutte le persiane nel custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19571,apri tutte le persiane in custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19572,apri le finestre della custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19573,apri le finestre dello custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19574,apri le finestre del custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19575,apri le finestre nella custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19576,apri le finestre nello custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19577,apri le finestre nel custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19578,apri le finestre in custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19579,apri le tapparelle della custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19580,apri le tapparelle dello custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19581,apri le tapparelle del custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19582,apri le tapparelle nella custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19583,apri le tapparelle nello custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19584,apri le tapparelle nel custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19585,apri le tapparelle in custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19586,apri le veneziane della custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19587,apri le veneziane dello custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19588,apri le veneziane del custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19589,apri le veneziane nella custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19590,apri le veneziane nello custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19591,apri le veneziane nel custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19592,apri le veneziane in custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19593,apri le porte della custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19594,apri le porte dello custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19595,apri le porte del custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19596,apri le porte nella custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19597,apri le porte nello custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19598,apri le porte nel custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19599,apri le porte in custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19600,apri le tende della custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19601,apri le tende dello custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19602,apri le tende del custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19603,apri le tende nella custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19604,apri le tende nello custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19605,apri le tende nel custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19606,apri le tende in custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19607,apri le persiane della custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19608,apri le persiane dello custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19609,apri le persiane del custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19610,apri le persiane nella custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19611,apri le persiane nello custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19612,apri le persiane nel custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19613,apri le persiane in custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19614,apri la finestra della custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19615,apri la finestra dello custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19616,apri la finestra del custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19617,apri la finestra nella custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19618,apri la finestra nello custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19619,apri la finestra nel custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19620,apri la finestra in custom_area,HassTurnOn,cover,none,custom_area,Window,cover_device_class_area,none
19621,apri la tapparella della custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19622,apri la tapparella dello custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19623,apri la tapparella del custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19624,apri la tapparella nella custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19625,apri la tapparella nello custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19626,apri la tapparella nel custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19627,apri la tapparella in custom_area,HassTurnOn,cover,none,custom_area,Shutter,cover_device_class_area,none
19628,apri la veneziana della custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19629,apri la veneziana dello custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19630,apri la veneziana del custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19631,apri la veneziana nella custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19632,apri la veneziana nello custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19633,apri la veneziana nel custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19634,apri la veneziana in custom_area,HassTurnOn,cover,none,custom_area,Shade,cover_device_class_area,none
19635,apri la porta della custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19636,apri la porta dello custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19637,apri la porta del custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19638,apri la porta nella custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19639,apri la porta nello custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19640,apri la porta nel custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19641,apri la porta in custom_area,HassTurnOn,cover,none,custom_area,Door,cover_device_class_area,none
19642,apri la tenda della custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19643,apri la tenda dello custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19644,apri la tenda del custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19645,apri la tenda nella custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19646,apri la tenda nello custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19647,apri la tenda nel custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19648,apri la tenda in custom_area,HassTurnOn,cover,none,custom_area,Curtain,cover_device_class_area,none
19649,apri la persiana della custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19650,apri la persiana dello custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19651,apri la persiana del custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19652,apri la persiana nella custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19653,apri la persiana nello custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19654,apri la persiana nel custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19655,apri la persiana in custom_area,HassTurnOn,cover,none,custom_area,Blind,cover_device_class_area,none
19656,puoi aprire tutte le tende da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19657,puoi aprire tutte le saracinesche,HassTurnOn,cover,none,none,Garage,cover_garage,none
19658,puoi aprire tutte le serrande,HassTurnOn,cover,none,none,Garage,cover_garage,none
19659,puoi aprire tutte le finestre,HassTurnOn,cover,none,none,Window,cover_device_class,none
19660,puoi aprire tutte le tapparelle,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19661,puoi aprire tutte le veneziane,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19662,puoi aprire tutte le porte,HassTurnOn,cover,none,none,Door,cover_device_class,none
19663,puoi aprire tutte le tende,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19664,puoi aprire tutte le persiane,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19665,puoi aprire tutti i cancelli,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19666,puoi aprire cancelli,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19667,puoi aprire cancello,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19668,puoi aprire tende da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19669,puoi aprire tenda da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19670,puoi aprire saracinesche,HassTurnOn,cover,none,none,Garage,cover_garage,none
19671,puoi aprire serrande,HassTurnOn,cover,none,none,Garage,cover_garage,none
19672,puoi aprire garage,HassTurnOn,cover,none,none,Garage,cover_garage,none
19673,puoi aprire saracinesca,HassTurnOn,cover,none,none,Garage,cover_garage,none
19674,puoi aprire serranda,HassTurnOn,cover,none,none,Garage,cover_garage,none
19675,puoi aprire finestre,HassTurnOn,cover,none,none,Window,cover_device_class,none
19676,puoi aprire finestra,HassTurnOn,cover,none,none,Window,cover_device_class,none
19677,puoi aprire tapparelle,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19678,puoi aprire tapparella,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19679,puoi aprire veneziane,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19680,puoi aprire veneziana,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19681,puoi aprire porte,HassTurnOn,cover,none,none,Door,cover_device_class,none
19682,puoi aprire porta,HassTurnOn,cover,none,none,Door,cover_device_class,none
19683,puoi aprire tende,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19684,puoi aprire tenda,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19685,puoi aprire persiane,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19686,puoi aprire persiana,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19687,puoi aprire le tende da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19688,puoi aprire le saracinesche,HassTurnOn,cover,none,none,Garage,cover_garage,none
19689,puoi aprire le serrande,HassTurnOn,cover,none,none,Garage,cover_garage,none
19690,puoi aprire le finestre,HassTurnOn,cover,none,none,Window,cover_device_class,none
19691,puoi aprire le tapparelle,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19692,puoi aprire le veneziane,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19693,puoi aprire le porte,HassTurnOn,cover,none,none,Door,cover_device_class,none
19694,puoi aprire le tende,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19695,puoi aprire le persiane,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19696,puoi aprire i cancelli,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19697,puoi aprire la tenda da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19698,puoi aprire la saracinesca,HassTurnOn,cover,none,none,Garage,cover_garage,none
19699,puoi aprire la serranda,HassTurnOn,cover,none,none,Garage,cover_garage,none
19700,puoi aprire la finestra,HassTurnOn,cover,none,none,Window,cover_device_class,none
19701,puoi aprire la tapparella,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19702,puoi aprire la veneziana,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19703,puoi aprire la porta,HassTurnOn,cover,none,none,Door,cover_device_class,none
19704,puoi aprire la tenda,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19705,puoi aprire la persiana,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19706,puoi aprire il cancello,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19707,puoi aprire il garage,HassTurnOn,cover,none,none,Garage,cover_garage,none
19708,potresti aprire tutte le tende da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19709,potresti aprire tutte le saracinesche,HassTurnOn,cover,none,none,Garage,cover_garage,none
19710,potresti aprire tutte le serrande,HassTurnOn,cover,none,none,Garage,cover_garage,none
19711,potresti aprire tutte le finestre,HassTurnOn,cover,none,none,Window,cover_device_class,none
19712,potresti aprire tutte le tapparelle,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19713,potresti aprire tutte le veneziane,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19714,potresti aprire tutte le porte,HassTurnOn,cover,none,none,Door,cover_device_class,none
19715,potresti aprire tutte le tende,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19716,potresti aprire tutte le persiane,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19717,potresti aprire tutti i cancelli,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19718,potresti aprire cancelli,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19719,potresti aprire cancello,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19720,potresti aprire tende da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19721,potresti aprire tenda da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19722,potresti aprire saracinesche,HassTurnOn,cover,none,none,Garage,cover_garage,none
19723,potresti aprire serrande,HassTurnOn,cover,none,none,Garage,cover_garage,none
19724,potresti aprire garage,HassTurnOn,cover,none,none,Garage,cover_garage,none
19725,potresti aprire saracinesca,HassTurnOn,cover,none,none,Garage,cover_garage,none
19726,potresti aprire serranda,HassTurnOn,cover,none,none,Garage,cover_garage,none
19727,potresti aprire finestre,HassTurnOn,cover,none,none,Window,cover_device_class,none
19728,potresti aprire finestra,HassTurnOn,cover,none,none,Window,cover_device_class,none
19729,potresti aprire tapparelle,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19730,potresti aprire tapparella,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19731,potresti aprire veneziane,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19732,potresti aprire veneziana,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19733,potresti aprire porte,HassTurnOn,cover,none,none,Door,cover_device_class,none
19734,potresti aprire porta,HassTurnOn,cover,none,none,Door,cover_device_class,none
19735,potresti aprire tende,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19736,potresti aprire tenda,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19737,potresti aprire persiane,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19738,potresti aprire persiana,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19739,potresti aprire le tende da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19740,potresti aprire le saracinesche,HassTurnOn,cover,none,none,Garage,cover_garage,none
19741,potresti aprire le serrande,HassTurnOn,cover,none,none,Garage,cover_garage,none
19742,potresti aprire le finestre,HassTurnOn,cover,none,none,Window,cover_device_class,none
19743,potresti aprire le tapparelle,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19744,potresti aprire le veneziane,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19745,potresti aprire le porte,HassTurnOn,cover,none,none,Door,cover_device_class,none
19746,potresti aprire le tende,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19747,potresti aprire le persiane,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19748,potresti aprire i cancelli,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19749,potresti aprire la tenda da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19750,potresti aprire la saracinesca,HassTurnOn,cover,none,none,Garage,cover_garage,none
19751,potresti aprire la serranda,HassTurnOn,cover,none,none,Garage,cover_garage,none
19752,potresti aprire la finestra,HassTurnOn,cover,none,none,Window,cover_device_class,none
19753,potresti aprire la tapparella,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19754,potresti aprire la veneziana,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19755,potresti aprire la porta,HassTurnOn,cover,none,none,Door,cover_device_class,none
19756,potresti aprire la tenda,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19757,potresti aprire la persiana,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19758,potresti aprire il cancello,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19759,potresti aprire il garage,HassTurnOn,cover,none,none,Garage,cover_garage,none
19760,apri tutte le tende da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19761,apri tutte le saracinesche,HassTurnOn,cover,none,none,Garage,cover_garage,none
19762,apri tutte le serrande,HassTurnOn,cover,none,none,Garage,cover_garage,none
19763,apri tutte le finestre,HassTurnOn,cover,none,none,Window,cover_device_class,none
19764,apri tutte le tapparelle,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19765,apri tutte le veneziane,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19766,apri tutte le porte,HassTurnOn,cover,none,none,Door,cover_device_class,none
19767,apri tutte le tende,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19768,apri tutte le persiane,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19769,apri tutti i cancelli,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19770,apri cancelli,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19771,apri cancello,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19772,apri tende da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19773,apri tenda da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19774,apri saracinesche,HassTurnOn,cover,none,none,Garage,cover_garage,none
19775,apri serrande,HassTurnOn,cover,none,none,Garage,cover_garage,none
19776,apri garage,HassTurnOn,cover,none,none,Garage,cover_garage,none
19777,apri saracinesca,HassTurnOn,cover,none,none,Garage,cover_garage,none
19778,apri serranda,HassTurnOn,cover,none,none,Garage,cover_garage,none
19779,apri finestre,HassTurnOn,cover,none,none,Window,cover_device_class,none
19780,apri finestra,HassTurnOn,cover,none,none,Window,cover_device_class,none
19781,apri tapparelle,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19782,apri tapparella,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19783,apri veneziane,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19784,apri veneziana,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19785,apri porte,HassTurnOn,cover,none,none,Door,cover_device_class,none
19786,apri porta,HassTurnOn,cover,none,none,Door,cover_device_class,none
19787,apri tende,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19788,apri tenda,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19789,apri persiane,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19790,apri persiana,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19791,apri le tende da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19792,apri le saracinesche,HassTurnOn,cover,none,none,Garage,cover_garage,none
19793,apri le serrande,HassTurnOn,cover,none,none,Garage,cover_garage,none
19794,apri le finestre,HassTurnOn,cover,none,none,Window,cover_device_class,none
19795,apri le tapparelle,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19796,apri le veneziane,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19797,apri le porte,HassTurnOn,cover,none,none,Door,cover_device_class,none
19798,apri le tende,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19799,apri le persiane,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19800,apri i cancelli,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19801,apri la tenda da sole,HassTurnOn,cover,none,none,Awning,cover_device_class,none
19802,apri la saracinesca,HassTurnOn,cover,none,none,Garage,cover_garage,none
19803,apri la serranda,HassTurnOn,cover,none,none,Garage,cover_garage,none
19804,apri la finestra,HassTurnOn,cover,none,none,Window,cover_device_class,none
19805,apri la tapparella,HassTurnOn,cover,none,none,Shutter,cover_device_class,none
19806,apri la veneziana,HassTurnOn,cover,none,none,Shade,cover_device_class,none
19807,apri la porta,HassTurnOn,cover,none,none,Door,cover_device_class,none
19808,apri la tenda,HassTurnOn,cover,none,none,Curtain,cover_device_class,none
19809,apri la persiana,HassTurnOn,cover,none,none,Blind,cover_device_class,none
19810,apri il cancello,HassTurnOn,cover,none,none,Gate,cover_device_class,none
19811,apri il garage,HassTurnOn,cover,none,none,Garage,cover_garage,none
19812,puoi attivare tutte le ventole della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19813,puoi attivare tutte le ventole dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19814,puoi attivare tutte le ventole del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19815,puoi attivare tutte le ventole nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19816,puoi attivare tutte le ventole nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19817,puoi attivare tutte le ventole nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19818,puoi attivare tutte le ventole in custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19819,puoi attivare tutti i condizionatori della custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19820,puoi attivare tutti i condizionatori dello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19821,puoi attivare tutti i condizionatori del custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19822,puoi attivare tutti i condizionatori nella custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19823,puoi attivare tutti i condizionatori nello custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
19824,puoi attivare tutti i condizionatori nel custom_area,HassTurnOn,fan,none,custom_area,none,fans_area,none
